id,mastery,score,possible,percent,hide_points,hidden,submitted_or_assessed_at,links.user,links.learning_outcome,links.alignment,links.assignment
6606,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:43:28Z,15127,1590,assignment_426839,assignment_426839
6634,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:54:30Z,15127,1591,assignment_426840,assignment_426840
6662,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:01:32Z,15127,1592,assignment_426842,assignment_426842
6607,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:43:58Z,4504,1590,assignment_426839,assignment_426839
6635,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:54:51Z,4504,1591,assignment_426840,assignment_426840
6663,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:01:37Z,4504,1592,assignment_426842,assignment_426842
6608,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:44:19Z,4989,1590,assignment_426839,assignment_426839
6636,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:55:12Z,4989,1591,assignment_426840,assignment_426840
6664,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:01:45Z,4989,1592,assignment_426842,assignment_426842
6609,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:44:39Z,6059,1590,assignment_426839,assignment_426839
6637,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:55:26Z,6059,1591,assignment_426840,assignment_426840
6665,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:01:57Z,6059,1592,assignment_426842,assignment_426842
6610,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:44:55Z,16627,1590,assignment_426839,assignment_426839
6638,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:55:39Z,16627,1591,assignment_426840,assignment_426840
6666,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:02:05Z,16627,1592,assignment_426842,assignment_426842
6611,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:45:06Z,5445,1590,assignment_426839,assignment_426839
6639,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:55:44Z,5445,1591,assignment_426840,assignment_426840
6667,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:02:09Z,5445,1592,assignment_426842,assignment_426842
6612,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:45:27Z,9878,1590,assignment_426839,assignment_426839
6640,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:55:54Z,9878,1591,assignment_426840,assignment_426840
6668,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:02:22Z,9878,1592,assignment_426842,assignment_426842
6613,FALSE,0,4,0,FALSE,FALSE,2024-04-26T14:45:48Z,8365,1590,assignment_426839,assignment_426839
6641,FALSE,0,4,0,FALSE,FALSE,2024-04-26T14:56:08Z,8365,1591,assignment_426840,assignment_426840
6669,FALSE,0,4,0,FALSE,FALSE,2024-04-26T15:02:29Z,8365,1592,assignment_426842,assignment_426842
6614,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:46:00Z,8448,1590,assignment_426839,assignment_426839
6642,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:56:11Z,8448,1591,assignment_426840,assignment_426840
6670,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:02:47Z,8448,1592,assignment_426842,assignment_426842
6615,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:46:10Z,3807,1590,assignment_426839,assignment_426839
6643,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:56:17Z,3807,1591,assignment_426840,assignment_426840
6671,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:02:50Z,3807,1592,assignment_426842,assignment_426842
6616,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:46:40Z,20116,1590,assignment_426839,assignment_426839
6644,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:56:29Z,20116,1591,assignment_426840,assignment_426840
6672,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:02:55Z,20116,1592,assignment_426842,assignment_426842
6617,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:47:11Z,6262,1590,assignment_426839,assignment_426839
6645,FALSE,1,4,0.25,FALSE,FALSE,2024-04-26T14:56:57Z,6262,1591,assignment_426840,assignment_426840
6673,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T15:03:07Z,6262,1592,assignment_426842,assignment_426842
6618,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:47:29Z,16000,1590,assignment_426839,assignment_426839
6646,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:57:06Z,16000,1591,assignment_426840,assignment_426840
6674,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:03:14Z,16000,1592,assignment_426842,assignment_426842
6619,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:47:40Z,10965,1590,assignment_426839,assignment_426839
6647,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:57:16Z,10965,1591,assignment_426840,assignment_426840
6675,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:03:22Z,10965,1592,assignment_426842,assignment_426842
6620,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:47:55Z,11464,1590,assignment_426839,assignment_426839
6648,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:57:26Z,11464,1591,assignment_426840,assignment_426840
6676,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T15:03:26Z,11464,1592,assignment_426842,assignment_426842
6621,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:48:08Z,29580,1590,assignment_426839,assignment_426839
6649,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:57:34Z,29580,1591,assignment_426840,assignment_426840
6677,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:03:36Z,29580,1592,assignment_426842,assignment_426842
6622,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:48:27Z,3838,1590,assignment_426839,assignment_426839
6650,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:57:42Z,3838,1591,assignment_426840,assignment_426840
6678,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T15:03:44Z,3838,1592,assignment_426842,assignment_426842
6623,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:48:34Z,20871,1590,assignment_426839,assignment_426839
6651,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:58:03Z,20871,1591,assignment_426840,assignment_426840
6679,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:03:51Z,20871,1592,assignment_426842,assignment_426842
6624,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:48:49Z,6072,1590,assignment_426839,assignment_426839
6652,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:58:23Z,6072,1591,assignment_426840,assignment_426840
6680,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:03:58Z,6072,1592,assignment_426842,assignment_426842
6625,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:49:03Z,29454,1590,assignment_426839,assignment_426839
6653,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:58:30Z,29454,1591,assignment_426840,assignment_426840
6681,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:04:16Z,29454,1592,assignment_426842,assignment_426842
6626,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:49:14Z,2424,1590,assignment_426839,assignment_426839
6654,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:58:38Z,2424,1591,assignment_426840,assignment_426840
6682,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:04:29Z,2424,1592,assignment_426842,assignment_426842
6627,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:49:34Z,4975,1590,assignment_426839,assignment_426839
6655,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T14:58:47Z,4975,1591,assignment_426840,assignment_426840
6683,TRUE,3,4,0.75,FALSE,FALSE,2024-04-26T15:04:36Z,4975,1592,assignment_426842,assignment_426842
6628,FALSE,1,4,0.25,FALSE,FALSE,2024-04-26T14:49:48Z,29063,1590,assignment_426839,assignment_426839
6656,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:59:03Z,29063,1591,assignment_426840,assignment_426840
6684,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T15:04:46Z,29063,1592,assignment_426842,assignment_426842
6629,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:49:59Z,19982,1590,assignment_426839,assignment_426839
6657,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:59:09Z,19982,1591,assignment_426840,assignment_426840
6685,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:04:57Z,19982,1592,assignment_426842,assignment_426842
6630,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:50:08Z,26676,1590,assignment_426839,assignment_426839
6658,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T14:59:19Z,26676,1591,assignment_426840,assignment_426840
6686,FALSE,2,4,0.5,FALSE,FALSE,2024-04-26T15:05:04Z,26676,1592,assignment_426842,assignment_426842
6631,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:50:19Z,11363,1590,assignment_426839,assignment_426839
6659,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:59:26Z,11363,1591,assignment_426840,assignment_426840
6687,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:05:13Z,11363,1592,assignment_426842,assignment_426842
6632,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:50:31Z,19850,1590,assignment_426839,assignment_426839
6660,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:59:36Z,19850,1591,assignment_426840,assignment_426840
6688,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:05:20Z,19850,1592,assignment_426842,assignment_426842
6633,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:50:40Z,5686,1590,assignment_426839,assignment_426839
6661,TRUE,4,4,1,FALSE,FALSE,2024-04-26T14:59:43Z,5686,1591,assignment_426840,assignment_426840
6689,TRUE,4,4,1,FALSE,FALSE,2024-04-26T15:05:26Z,5686,1592,assignment_426842,assignment_426842
7343,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:11:46Z,21764,1761,assignment_428549,assignment_428549
7344,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:11:46Z,21764,1762,assignment_428549,assignment_428549
7345,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:11:46Z,21764,1763,assignment_428549,assignment_428549
7346,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:11:46Z,21764,1764,assignment_428549,assignment_428549
7347,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:11:56Z,30628,1761,assignment_428549,assignment_428549
7348,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:11:56Z,30628,1762,assignment_428549,assignment_428549
7349,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:11:56Z,30628,1763,assignment_428549,assignment_428549
7350,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:11:56Z,30628,1764,assignment_428549,assignment_428549
7351,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:12:19Z,16261,1761,assignment_428549,assignment_428549
7352,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:12:19Z,16261,1762,assignment_428549,assignment_428549
7353,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:12:19Z,16261,1763,assignment_428549,assignment_428549
7354,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:12:19Z,16261,1764,assignment_428549,assignment_428549
7355,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:12:33Z,14313,1761,assignment_428549,assignment_428549
7356,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:12:33Z,14313,1762,assignment_428549,assignment_428549
7357,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:12:33Z,14313,1763,assignment_428549,assignment_428549
7358,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:12:34Z,14313,1764,assignment_428549,assignment_428549
7359,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:13:26Z,29266,1761,assignment_428549,assignment_428549
7360,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:13:27Z,29266,1762,assignment_428549,assignment_428549
7361,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:13:27Z,29266,1763,assignment_428549,assignment_428549
7362,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:13:27Z,29266,1764,assignment_428549,assignment_428549
7363,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:13:49Z,4504,1761,assignment_428549,assignment_428549
7364,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:13:49Z,4504,1762,assignment_428549,assignment_428549
7365,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:13:49Z,4504,1763,assignment_428549,assignment_428549
7366,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:13:49Z,4504,1764,assignment_428549,assignment_428549
7367,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:14:24Z,3542,1761,assignment_428549,assignment_428549
7368,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:14:24Z,3542,1762,assignment_428549,assignment_428549
7369,FALSE,2,4,0.5,FALSE,FALSE,2024-05-01T21:14:24Z,3542,1763,assignment_428549,assignment_428549
7370,FALSE,2,4,0.5,FALSE,FALSE,2024-05-01T21:14:24Z,3542,1764,assignment_428549,assignment_428549
7371,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:14:34Z,21504,1761,assignment_428549,assignment_428549
7372,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:14:34Z,21504,1762,assignment_428549,assignment_428549
7373,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:14:35Z,21504,1763,assignment_428549,assignment_428549
7374,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:14:35Z,21504,1764,assignment_428549,assignment_428549
7375,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:14:43Z,9159,1761,assignment_428549,assignment_428549
7376,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:14:43Z,9159,1762,assignment_428549,assignment_428549
7377,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:14:43Z,9159,1763,assignment_428549,assignment_428549
7378,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:14:43Z,9159,1764,assignment_428549,assignment_428549
7379,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:14:54Z,19494,1761,assignment_428549,assignment_428549
7380,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:14:54Z,19494,1762,assignment_428549,assignment_428549
7381,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:14:54Z,19494,1763,assignment_428549,assignment_428549
7382,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:14:54Z,19494,1764,assignment_428549,assignment_428549
7383,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:15:05Z,21844,1761,assignment_428549,assignment_428549
7384,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:05Z,21844,1762,assignment_428549,assignment_428549
7385,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:05Z,21844,1763,assignment_428549,assignment_428549
7386,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:05Z,21844,1764,assignment_428549,assignment_428549
7387,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:12Z,5474,1761,assignment_428549,assignment_428549
7388,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:12Z,5474,1762,assignment_428549,assignment_428549
7389,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:13Z,5474,1763,assignment_428549,assignment_428549
7390,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:13Z,5474,1764,assignment_428549,assignment_428549
7391,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:21Z,15350,1761,assignment_428549,assignment_428549
7392,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:21Z,15350,1762,assignment_428549,assignment_428549
7393,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:21Z,15350,1763,assignment_428549,assignment_428549
7394,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:22Z,15350,1764,assignment_428549,assignment_428549
7395,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:30Z,30331,1761,assignment_428549,assignment_428549
7396,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:30Z,30331,1762,assignment_428549,assignment_428549
7397,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:15:30Z,30331,1763,assignment_428549,assignment_428549
7398,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:15:30Z,30331,1764,assignment_428549,assignment_428549
7399,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:40Z,5309,1761,assignment_428549,assignment_428549
7400,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:40Z,5309,1762,assignment_428549,assignment_428549
7401,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:40Z,5309,1763,assignment_428549,assignment_428549
7402,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:15:40Z,5309,1764,assignment_428549,assignment_428549
7403,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:16:19Z,22305,1761,assignment_428549,assignment_428549
7404,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:16:19Z,22305,1762,assignment_428549,assignment_428549
7405,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:16:19Z,22305,1763,assignment_428549,assignment_428549
7406,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:16:19Z,22305,1764,assignment_428549,assignment_428549
7407,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:16:29Z,9328,1761,assignment_428549,assignment_428549
7408,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:16:30Z,9328,1762,assignment_428549,assignment_428549
7409,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:16:30Z,9328,1763,assignment_428549,assignment_428549
7410,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:16:30Z,9328,1764,assignment_428549,assignment_428549
7411,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:16:51Z,4891,1761,assignment_428549,assignment_428549
7412,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:16:51Z,4891,1762,assignment_428549,assignment_428549
7413,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:16:51Z,4891,1763,assignment_428549,assignment_428549
7414,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:16:51Z,4891,1764,assignment_428549,assignment_428549
7415,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:17:06Z,11585,1761,assignment_428549,assignment_428549
7416,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:06Z,11585,1762,assignment_428549,assignment_428549
7417,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:06Z,11585,1763,assignment_428549,assignment_428549
7418,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:06Z,11585,1764,assignment_428549,assignment_428549
7419,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:19Z,6262,1761,assignment_428549,assignment_428549
7420,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:19Z,6262,1762,assignment_428549,assignment_428549
7421,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:19Z,6262,1763,assignment_428549,assignment_428549
7422,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:20Z,6262,1764,assignment_428549,assignment_428549
7423,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:28Z,16709,1761,assignment_428549,assignment_428549
7424,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:28Z,16709,1762,assignment_428549,assignment_428549
7425,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:28Z,16709,1763,assignment_428549,assignment_428549
7426,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:28Z,16709,1764,assignment_428549,assignment_428549
7427,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:36Z,19051,1761,assignment_428549,assignment_428549
7428,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:36Z,19051,1762,assignment_428549,assignment_428549
7429,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:36Z,19051,1763,assignment_428549,assignment_428549
7430,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:36Z,19051,1764,assignment_428549,assignment_428549
7431,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:44Z,19306,1761,assignment_428549,assignment_428549
7432,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:44Z,19306,1762,assignment_428549,assignment_428549
7433,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:44Z,19306,1763,assignment_428549,assignment_428549
7434,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:44Z,19306,1764,assignment_428549,assignment_428549
7435,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:58Z,3838,1761,assignment_428549,assignment_428549
7436,TRUE,4,4,1,FALSE,FALSE,2024-05-01T21:17:58Z,3838,1762,assignment_428549,assignment_428549
7437,TRUE,3,4,0.75,FALSE,FALSE,2024-05-01T21:17:58Z,3838,1763,assignment_428549,assignment_428549
